key	model_id	building_bmd	port_bmd	construction_bmd	damaged_bmd	destroyed_bmd	port_construction_bmd	port_walled_bmd	wall_bmd	on_sea_bmd
1519583120	wh3_main_nur_settlement_minor_2	prefabs/campaign/chs_minor_nur_02.bmd	prefabs/campaign/chs_port_minor_nur_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_minor_nur_04.bmd	prefabs/campaign/chs_minor_nur_04.bmd	
1527115590	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_3	prefabs/campaign/tmb_blackpyramid_03.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs/campaign/tmb_blackpyramid_03.bmd	
15457394	wh2_dlc11_vampirecoast_ship_captains_cabin_3	prefabs\campaign\cst_encampment.bmd								
1559885642	wh3_dlc23_chd_settlement_outpost_3	prefabs/campaign/chd_outpost_03.bmd	prefabs/campaign/chd_outpost_03.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chd_outpost_03.bmd	prefabs/campaign/chd_outpost_03.bmd	
157	wh_main_building_emp_settlement_minor_2	prefabs/campaign/empire_minor_2.bmd	prefabs\campaign\empire_port_2.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/empire_port_4.bmd	prefabs/campaign/empire_minor_4.bmd	
159	wh_main_building_emp_settlement_minor_3	prefabs/campaign/empire_minor_3.bmd	prefabs\campaign\empire_port_3.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/empire_port_4.bmd	prefabs/campaign/empire_minor_4.bmd	
1599349625	wh2_dlc09_special_settlement_pyramid_of_nagash_savage_3	prefabs/campaign/tmb_blackpyramid_03.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs/campaign/tmb_blackpyramid_03.bmd	
1599700913	wh2_dlc11_vampirecoast_settlement_minor_2	prefabs/campaign/vampire_coast_port_minor_2.bmd	prefabs/campaign/vampire_coast_port_minor_2.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/vampire_coast_port_minor_4.bmd	prefabs/campaign/vampire_coast_port_minor_4.bmd	
16	wh_main_building_dwf_settlement_major_3	prefabs/campaign/dwarf_major_3.bmd	prefabs\campaign\dwarf_port_major_3.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\dwarf_port_major_3.bmd	prefabs/campaign/dwarf_major_3.bmd	
1603382057	wh3_prologue_building_ksl_major_3	prefabs/campaign/ksl_prologue_major_03.bmd		prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd					
1636591119	wh2_dlc11_vampirecoast_ship_captains_cabin_2	prefabs\campaign\cst_encampment.bmd								
1640871889	wh3_main_cth_settlement_minor_3	prefabs/campaign/cth_minor_03.bmd	prefabs/campaign/cth_port_minor_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/cth_port_minor_04.bmd	prefabs/campaign/cth_minor_04.bmd	
1646897285	wh2_main_building_skv_settlement_hellpit_3	prefabs\campaign\skv_hellpit_03.bmd	prefabs\campaign\skv_hellpit_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\skv_hellpit_03.bmd	prefabs\campaign\skv_hellpit_03.bmd	
1654540156	wh3_main_tze_settlement_major_4	prefabs/campaign/chs_major_tze_04.bmd	prefabs/campaign/chs_port_major_tze_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_tze_04.bmd	prefabs/campaign/chs_major_tze_04.bmd	
1654548573	wh3_main_dae_settlement_major_1	prefabs/campaign/chs_major_01.bmd	prefabs/campaign/chs_port_major_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_01.bmd	prefabs/campaign/chs_major_01.bmd	
1665181083	wh3_main_nur_settlement_major_5	prefabs/campaign/chs_major_nur_05.bmd	prefabs/campaign/chs_port_major_nur_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_nur_05.bmd	prefabs/campaign/chs_major_nur_05.bmd	
1674842329	wh2_dlc09_tmb_settlement_major_3	prefabs/campaign/tmb_major_03.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs/campaign/tmb_major_03.bmd	
1687078029	wh2_dlc09_tmb_settlement_khemri_2	prefabs/campaign/tmb_settra_02.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs/campaign/tmb_settra_02.bmd	
1694392366	wh2_main_building_skv_settlement_hellpit_2	prefabs\campaign\skv_hellpit_02.bmd	prefabs\campaign\skv_hellpit_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\skv_hellpit_02.bmd	prefabs\campaign\skv_hellpit_02.bmd	
1708732338	wh3_main_nur_settlement_major_3	prefabs/campaign/chs_major_nur_03.bmd	prefabs/campaign/chs_port_major_nur_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_nur_03.bmd	prefabs/campaign/chs_major_nur_03.bmd	
1712704048	wh2_dlc09_special_settlement_pyramid_of_nagash_grn_5	prefabs/campaign/tmb_blackpyramid_05.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs/campaign/tmb_blackpyramid_05.bmd	
1714172692	wh_main_building_nor_settlement_minor_5	prefabs/campaign/norsca_minor_5.bmd	prefabs\campaign\norsca_minor_port_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\norsca_minor_port_5.bmd	prefabs/campaign/norsca_minor_5.bmd	
1726121070	wh3_main_cth_bastion_primary	prefabs\campaign\cth_bastion_gate_dragon_01.bmd	prefabs\campaign\cth_bastion_gate_dragon_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\cth_bastion_gate_dragon_01.bmd	prefabs\campaign\cth_bastion_gate_dragon_01.bmd	
1733975702	wh2_dlc09_special_settlement_pyramid_of_nagash_dwf_5	prefabs/campaign/tmb_blackpyramid_05.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs/campaign/tmb_blackpyramid_05.bmd	
1740754411	wh2_dlc09_special_settlement_khemri_tmb_ruin	prefabs\campaign\tmb_ruin_standard.bmd	prefabs\campaign\tmb_ruin_port.bmd					prefabs\campaign\tmb_ruin_port.bmd	prefabs\campaign\tmb_ruin_standard.bmd	
1745201338	wh3_main_kho_settlement_major_1	prefabs/campaign/chs_major_kho_01.bmd	prefabs/campaign/chs_port_major_kho_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_kho_01.bmd	prefabs/campaign/chs_major_kho_01.bmd	
1747126460	wh2_dlc09_special_settlement_pyramid_of_nagash_skv_4	prefabs/campaign/tmb_blackpyramid_04.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs/campaign/tmb_blackpyramid_04.bmd	
1753296443	wh3_main_cth_settlement_minor_1	prefabs/campaign/cth_minor_01.bmd	prefabs/campaign/cth_port_minor_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/cth_port_minor_04.bmd	prefabs/campaign/cth_minor_04.bmd	
1759639403	wh3_main_sla_settlement_minor_1	prefabs/campaign/chs_minor_sla_01.bmd	prefabs/campaign/chs_port_minor_sla_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_minor_sla_04.bmd	prefabs/campaign/chs_minor_sla_04.bmd	
1771504695	wh3_main_building_ksl_settlement_minor_1	prefabs/campaign/ksl_minor_01.bmd	prefabs/campaign/ksl_port_minor_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/ksl_port_minor_04.bmd	prefabs/campaign/ksl_minor_04.bmd	
1772001142	wh2_dlc11_vampirecoast_ship_captains_cabin_5	prefabs\campaign\cst_encampment.bmd								
1793264017	wh2_dlc09_tmb_settlement_minor_2	prefabs\campaign\tmb_minor_02.bmd	prefabs\campaign\tmb_minor_port_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\tmb_minor_port_04.bmd	prefabs\campaign\tmb_minor_04.bmd	
1794885906	wh3_main_dae_settlement_major_5	prefabs/campaign/chs_major_05.bmd	prefabs/campaign/chs_port_major_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_05.bmd	prefabs/campaign/chs_major_05.bmd	
1797210255	wh2_dlc09_tmb_settlement_major_4	prefabs/campaign/tmb_major_04.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs/campaign/tmb_major_04.bmd	
1797652449	wh3_main_kho_settlement_minor_3	prefabs/campaign/chs_minor_kho_03.bmd	prefabs/campaign/chs_port_minor_kho_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_minor_kho_04.bmd	prefabs/campaign/chs_minor_kho_04.bmd	
1802301011	wh2_main_building_skv_settlement_hellpit_1	prefabs\campaign\skv_hellpit_01.bmd	prefabs\campaign\skv_hellpit_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\skv_hellpit_01.bmd	prefabs\campaign\skv_hellpit_01.bmd	
1809698642	wh2_dlc09_tmb_settlement_major_ruin	prefabs\campaign\tmb_ruin_standard.bmd	prefabs\campaign\tmb_ruin_port.bmd					prefabs\campaign\tmb_ruin_port.bmd	prefabs\campaign\tmb_ruin_standard.bmd	
181296681	wh2_dlc09_special_settlement_pyramid_of_nagash_skv_5	prefabs/campaign/tmb_blackpyramid_05.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs/campaign/tmb_blackpyramid_05.bmd	
1825283424	wh2_dlc09_special_settlement_pyramid_of_nagash_floating_5	prefabs/campaign/tmb_blackpyramid_06.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs/campaign/tmb_blackpyramid_06.bmd	
1842685464	wh3_main_kho_settlement_major_4	prefabs/campaign/chs_major_kho_04.bmd	prefabs/campaign/chs_port_major_kho_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_kho_04.bmd	prefabs/campaign/chs_major_kho_04.bmd	
185	wh_main_building_nor_settlement_minor_1	prefabs/campaign/norsca_minor_1.bmd	prefabs\campaign\norsca_minor_port_1.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\norsca_minor_port_1.bmd	prefabs/campaign/norsca_minor_1.bmd	
185446024	wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_1	prefabs/campaign/tmb_blackpyramid_01.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs/campaign/tmb_blackpyramid_01.bmd	
1869876076	wh2_dlc09_special_settlement_pyramid_of_nagash_def_4	prefabs/campaign/tmb_blackpyramid_04.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs/campaign/tmb_blackpyramid_04.bmd	
1874927423	wh2_dlc09_special_settlement_pyramid_of_nagash_lzd_5	prefabs/campaign/tmb_blackpyramid_05.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs/campaign/tmb_blackpyramid_05.bmd	
1876667294	wh3_main_sla_settlement_minor_2	prefabs/campaign/chs_minor_sla_02.bmd	prefabs/campaign/chs_port_minor_sla_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_minor_sla_04.bmd	prefabs/campaign/chs_minor_sla_04.bmd	
1878416908	wh2_dlc09_special_settlement_pyramid_of_nagash_hef_5	prefabs/campaign/tmb_blackpyramid_05.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs/campaign/tmb_blackpyramid_05.bmd	
1880436552	wh3_main_building_ogr_settlement_minor_1	prefabs/campaign/ogr_minor_01.bmd	prefabs/campaign/ogr_port_minor_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/ogr_port_minor_01.bmd	prefabs/campaign/ogr_minor_01.bmd	
1894956154	wh2_dlc09_special_settlement_pyramid_of_nagash_vmp_1	prefabs/campaign/tmb_blackpyramid_01.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs/campaign/tmb_blackpyramid_01.bmd	
1909995744	wh2_dlc09_special_settlement_pyramid_of_nagash_grn_2	prefabs/campaign/tmb_blackpyramid_02.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs/campaign/tmb_blackpyramid_02.bmd	
191702720	wh2_dlc11_vampirecoast_settlement_major_4	prefabs/campaign/vampire_coast_port_major_4.bmd	prefabs/campaign/vampire_coast_port_major_4.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/vampire_coast_port_major_4.bmd	prefabs/campaign/vampire_coast_port_major_4.bmd	
192	wh_main_building_nor_settlement_minor_2	prefabs/campaign/norsca_minor_2.bmd	prefabs\campaign\norsca_minor_port_2.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\norsca_minor_port_2.bmd	prefabs/campaign/norsca_minor_2.bmd	
193	wh_main_building_nor_settlement_minor_3	prefabs/campaign/norsca_minor_3.bmd	prefabs\campaign\norsca_minor_port_3.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\norsca_minor_port_3.bmd	prefabs/campaign/norsca_minor_3.bmd	
1936060864	wh2_dlc09_special_settlement_pyramid_of_nagash_floating_2	prefabs/campaign/tmb_blackpyramid_06.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs/campaign/tmb_blackpyramid_06.bmd	
1938181021	wh2_dlc11_special_galleons_graveyard_ruin	prefabs/campaign/cst_galleon_graveyard.bmd	prefabs/campaign/cst_galleon_graveyard.bmd	prefabs\campaign\construction_minor.bmd			prefabs\campaign\construction_minor.bmd	prefabs/campaign/cst_galleon_graveyard.bmd	prefabs/campaign/cst_galleon_graveyard.bmd	
1949310211	wh2_main_building_skv_settlement_hellpit_4	prefabs\campaign\skv_hellpit_04.bmd	prefabs\campaign\skv_hellpit_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\skv_hellpit_04.bmd	prefabs\campaign\skv_hellpit_04.bmd	
195275215	wh2_dlc13_building_lzd_horde_settlement_major_3	prefabs\campaign\lzd_horde_major_3.bmd								
1955112557	wh2_dlc09_special_settlement_pyramid_of_nagash_grn_4	prefabs/campaign/tmb_blackpyramid_04.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs/campaign/tmb_blackpyramid_04.bmd	
1958855554	wh2_dlc09_special_settlement_pyramid_of_nagash_def_2	prefabs/campaign/tmb_blackpyramid_02.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs/campaign/tmb_blackpyramid_02.bmd	
1978318392	wh2_dlc09_special_settlement_pyramid_of_nagash_vmp_2	prefabs/campaign/tmb_blackpyramid_02.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs/campaign/tmb_blackpyramid_02.bmd	
197983761	wh_dlc08_god_ruin_slaanesh	prefabs\campaign\nor_snake_monolith.bmd								
1982218117	wh3_main_kho_settlement_minor_1	prefabs/campaign/chs_minor_kho_01.bmd	prefabs/campaign/chs_port_minor_kho_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_minor_kho_04.bmd	prefabs/campaign/chs_minor_kho_04.bmd	
1994798577	wh2_main_horde_rogue_settlement_2	prefabs\campaign\rogue_major_encampment.bmd								
199777427	wh3_main_building_ksl_settlement_major_5	prefabs/campaign/ksl_major_05.bmd	prefabs/campaign/ksl_port_major_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/ksl_port_major_05.bmd	prefabs/campaign/ksl_major_05.bmd	
2006757700	wh2_dlc09_special_settlement_pyramid_of_nagash_def_1	prefabs/campaign/tmb_blackpyramid_01.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs/campaign/tmb_blackpyramid_01.bmd	
2016353023	wh2_dlc09_special_settlement_pyramid_of_nagash_skv_3	prefabs/campaign/tmb_blackpyramid_03.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs/campaign/tmb_blackpyramid_03.bmd	
2020840400	wh2_dlc09_special_settlement_pyramid_of_nagash_dwf_3	prefabs/campaign/tmb_blackpyramid_03.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_03.bmd	prefabs/campaign/tmb_blackpyramid_03.bmd	
2026983009	wh3_main_dae_settlement_minor_3	prefabs/campaign/chs_minor_03.bmd	prefabs/campaign/chs_port_minor_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_minor_04.bmd	prefabs/campaign/chs_minor_04.bmd	
205091578	wh2_dlc09_special_settlement_pyramid_of_nagash_brt_2	prefabs/campaign/tmb_blackpyramid_02.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs/campaign/tmb_blackpyramid_02.bmd	
2071588915	wh3_main_dae_settlement_major_2	prefabs/campaign/chs_major_02.bmd	prefabs/campaign/chs_port_major_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_02.bmd	prefabs/campaign/chs_major_02.bmd	
2088271303	wh3_main_building_ksl_settlement_major_4	prefabs/campaign/ksl_major_04.bmd	prefabs/campaign/ksl_port_major_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/ksl_port_major_04.bmd	prefabs/campaign/ksl_major_04.bmd	
2091393175	wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_2	prefabs/campaign/tmb_blackpyramid_02.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs/campaign/tmb_blackpyramid_02.bmd	
2112353784	wh_main_building_nor_settlement_minor_4	prefabs/campaign/norsca_minor_4.bmd	prefabs\campaign\norsca_minor_port_4.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\norsca_minor_port_4.bmd	prefabs/campaign/norsca_minor_4.bmd	
2139423023	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_1	prefabs/campaign/tmb_blackpyramid_01.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_01.bmd	prefabs/campaign/tmb_blackpyramid_01.bmd	
2141157270	wh2_dlc12_dummy_nuclear_ruins_tombking_nagash	prefabs\campaign\tmb_ruin_blackpyramid_nuked.bmd	prefabs\campaign\tmb_ruin_port_nuked.bmd					prefabs\campaign\tmb_ruin_port_nuked.bmd	prefabs\campaign\tmb_ruin_blackpyramid_nuked.bmd	
218014549	wh2_dlc11_vampirecoast_ship_captains_cabin_4	prefabs\campaign\cst_encampment.bmd								
