effect_bundle	payload	duration
wh3_dlc23_ritual_chd_toz_slot_t1_military_2	wh3_dlc23_ritual_chd_toz_slot_t1_military_2	0
wh3_dlc23_ritual_chd_toz_slot_t1_military_3	wh3_dlc23_ritual_chd_toz_slot_t1_military_3	0
wh3_dlc23_ritual_chd_toz_slot_t1_military_4	wh3_dlc23_ritual_chd_toz_slot_t1_military_4	0
wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_1	wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_1	0
wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_2	wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_2	0
wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_3	wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_3	0
wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_4	wh3_dlc23_ritual_chd_toz_slot_t1_sorcery_4	0
wh3_dlc23_ritual_chd_toz_slot_t2_industry_1	wh3_dlc23_ritual_chd_toz_slot_t2_industry_1	0
wh3_dlc23_ritual_chd_toz_slot_t2_industry_2	wh3_dlc23_ritual_chd_toz_slot_t2_industry_2	0
wh3_dlc23_ritual_chd_toz_slot_t2_industry_3	wh3_dlc23_ritual_chd_toz_slot_t2_industry_3	0
wh3_dlc23_ritual_chd_toz_slot_t2_military_1	wh3_dlc23_ritual_chd_toz_slot_t2_military_1	0
wh3_dlc23_ritual_chd_toz_slot_t2_military_2	wh3_dlc23_ritual_chd_toz_slot_t2_military_2	0
wh3_dlc23_ritual_chd_toz_slot_t2_military_3	wh3_dlc23_ritual_chd_toz_slot_t2_military_3	0
wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_1	wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_1	0
wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_2	wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_2	0
wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_3	wh3_dlc23_ritual_chd_toz_slot_t2_sorcery_3	0
wh3_dlc23_ritual_chd_toz_slot_t3_industry_1	wh3_dlc23_ritual_chd_toz_slot_t3_industry_1	0
wh3_dlc23_ritual_chd_toz_slot_t3_industry_2	wh3_dlc23_ritual_chd_toz_slot_t3_industry_2	0
wh3_dlc23_ritual_chd_toz_slot_t3_military_1	wh3_dlc23_ritual_chd_toz_slot_t3_military_1	0
wh3_dlc23_ritual_chd_toz_slot_t3_military_2	wh3_dlc23_ritual_chd_toz_slot_t3_military_2	0
wh3_dlc23_ritual_chd_toz_slot_t3_sorcery_1	wh3_dlc23_ritual_chd_toz_slot_t3_sorcery_1	0
wh3_dlc23_ritual_chd_toz_slot_t3_sorcery_2	wh3_dlc23_ritual_chd_toz_slot_t3_sorcery_2	0
wh3_dlc23_ritual_chd_toz_slot_t4_astragoth	wh3_dlc23_ritual_chd_toz_slot_t4_astragoth	0
wh3_dlc23_ritual_chd_toz_slot_t4_conclave	wh3_dlc23_ritual_chd_toz_slot_t4_conclave	0
wh3_dlc23_ritual_chd_toz_slot_t4_drazhoath	wh3_dlc23_ritual_chd_toz_slot_t4_drazhoath	0
wh3_dlc23_ritual_chd_toz_slot_t4_zhatan	wh3_dlc23_ritual_chd_toz_slot_t4_zhatan	0
wh3_dlc24_ritual_ksl_hex_2	wh3_dlc24_ostankya_teleport_wh3_dlc23_chaos_region_the_haunted_forest	0
wh3_dlc24_ritual_ksl_hex_2	wh3_dlc24_ostankya_teleport_wh3_main_chaos_region_fort_dolganyeir	0
wh3_dlc24_ritual_ksl_hex_2	wh3_dlc24_ostankya_teleport_wh3_main_chaos_region_laurelorn_forest	0
wh3_dlc24_ritual_ksl_hex_2	wh3_dlc24_ostankya_teleport_wh3_main_combi_region_forest_of_gloom	0
wh3_dlc24_ritual_ksl_hex_2	wh3_dlc24_ostankya_teleport_wh3_main_combi_region_gaean_vale	0
wh3_dlc24_ritual_ksl_hex_2	wh3_dlc24_ostankya_teleport_wh3_main_combi_region_gryphon_wood	0
wh3_dlc24_ritual_ksl_hex_2	wh3_dlc24_ostankya_teleport_wh3_main_combi_region_jungles_of_chian	0
wh3_dlc24_ritual_ksl_hex_2	wh3_dlc24_ostankya_teleport_wh3_main_combi_region_oreons_camp	0
wh3_dlc24_ritual_ksl_hex_2	wh3_dlc24_ostankya_teleport_wh3_main_combi_region_the_oak_of_ages	0
wh3_dlc24_ritual_ksl_hex_2	wh3_dlc24_ostankya_teleport_wh3_main_combi_region_the_sacred_pools	0
wh3_dlc24_ritual_ksl_hex_2	wh3_dlc24_ostankya_teleport_wh3_main_combi_region_the_witchwood	0
wh3_dlc24_ritual_cth_mos_balance_army_harmony_supremacy	wh3_dlc24_ritual_cth_mos_balance_army_harmony_supremacy	10
wh3_dlc24_ritual_cth_mos_steel_army_combat_buff	wh3_dlc24_ritual_cth_mos_steel_army_combat_buff	7
wh3_dlc24_ritual_cth_mos_steel_army_replenishment	wh3_dlc24_ritual_cth_mos_steel_army_replenishment	7
wh3_dlc24_ritual_cth_mos_steel_army_trespassing_immunity	wh3_dlc24_ritual_cth_mos_steel_army_trespassing_immunity	0
wh3_dlc24_ritual_cth_mos_steel_faction_force_agent_success	wh3_dlc24_ritual_cth_mos_steel_faction_force_agent_success	0
wh3_dlc24_ritual_cth_mos_steel_settlement_type_switch_commercial	wh3_dlc24_ritual_cth_mos_steel_settlement_type_switch_commercial	0
wh3_dlc24_ritual_cth_mos_stone_army_wom_restore	wh3_dlc24_ritual_cth_mos_stone_army_wom_restore	5
wh3_dlc24_ritual_cth_mos_stone_faction_steal_background_income	wh3_dlc24_ritual_cth_mos_stone_faction_steal_background_income	20
wh3_dlc24_ritual_cth_mos_stone_settlement_type_switch_fortress	wh3_dlc24_ritual_cth_mos_stone_settlement_type_switch_fortress	0
wh3_dlc24_ritual_ksl_hex_1_empowered	wh3_dlc24_ritual_ksl_hex_1_empowered	5
wh3_dlc24_ritual_ksl_hex_1	wh3_dlc24_ritual_ksl_hex_1	5
wh3_dlc24_ritual_ksl_hex_3_empowered	wh3_dlc24_ritual_ksl_hex_3_empowered	5
wh3_dlc24_ritual_ksl_hex_3	wh3_dlc24_ritual_ksl_hex_3	5
wh3_dlc24_ritual_ksl_hex_4_empowered	wh3_dlc24_ritual_ksl_hex_4_empowered	5
wh3_dlc24_ritual_ksl_hex_4	wh3_dlc24_ritual_ksl_hex_4	5
wh3_dlc24_ritual_ksl_hex_5_empowered	wh3_dlc24_ritual_ksl_hex_5_empowered	5
wh3_dlc24_ritual_ksl_hex_5	wh3_dlc24_ritual_ksl_hex_5	0
wh3_dlc24_ritual_ksl_hex_6	wh3_dlc24_ritual_ksl_hex_6	0
wh3_dlc25_college_of_magic_amber_cata_spell	wh3_dlc25_college_of_magic_amber_cata_spell	2
wh3_dlc25_college_of_magic_amber_costs	wh3_dlc25_college_of_magic_amber_costs	0
wh3_dlc25_college_of_magic_amber_item	wh3_dlc25_college_of_magic_amber_item	0
wh3_dlc25_college_of_magic_amber_summon	wh3_dlc25_college_of_magic_amber_summon	2
wh3_dlc25_college_of_magic_amber_wizard	wh3_dlc25_college_of_magic_amber_wizard	0
wh3_dlc25_college_of_magic_amethyst_cata_spell	wh3_dlc25_college_of_magic_amethyst_cata_spell	2
wh3_dlc25_college_of_magic_amethyst_costs	wh3_dlc25_college_of_magic_amethyst_costs	0
wh3_dlc25_college_of_magic_amethyst_damage_enemies	wh3_dlc25_college_of_magic_amethyst_damage_enemies	0
wh3_dlc25_college_of_magic_amethyst_item	wh3_dlc25_college_of_magic_amethyst_item	0
wh3_dlc25_college_of_magic_amethyst_wizard	wh3_dlc25_college_of_magic_amethyst_wizard	0
wh3_dlc25_college_of_magic_bright_cata_spell	wh3_dlc25_college_of_magic_bright_cata_spell	2
wh3_dlc25_college_of_magic_bright_costs	wh3_dlc25_college_of_magic_bright_costs	0
wh3_dlc25_college_of_magic_bright_damage_walls	wh3_dlc25_college_of_magic_bright_damage_walls	2
wh3_dlc25_college_of_magic_bright_item	wh3_dlc25_college_of_magic_bright_item	0
wh3_dlc25_college_of_magic_bright_wizard	wh3_dlc25_college_of_magic_bright_wizard	0
wh3_dlc25_college_of_magic_celestial_action_points	wh3_dlc25_college_of_magic_celestial_action_points	0
wh3_dlc25_college_of_magic_celestial_cata_spell	wh3_dlc25_college_of_magic_celestial_cata_spell	2
wh3_dlc25_college_of_magic_celestial_costs	wh3_dlc25_college_of_magic_celestial_costs	0
wh3_dlc25_college_of_magic_celestial_item	wh3_dlc25_college_of_magic_celestial_item	0
wh3_dlc25_college_of_magic_celestial_wizard	wh3_dlc25_college_of_magic_celestial_wizard	0
wh3_dlc25_college_of_magic_grey_ambush_attack	wh3_dlc25_college_of_magic_grey_ambush_attack	2
wh3_dlc25_college_of_magic_grey_cata_spell	wh3_dlc25_college_of_magic_grey_cata_spell	2
wh3_dlc25_college_of_magic_grey_costs	wh3_dlc25_college_of_magic_grey_costs	0
wh3_dlc25_college_of_magic_grey_item	wh3_dlc25_college_of_magic_grey_item	0
wh3_dlc25_college_of_magic_grey_wizard	wh3_dlc25_college_of_magic_grey_wizard	0
wh3_dlc25_college_of_magic_jade_cata_spell	wh3_dlc25_college_of_magic_jade_cata_spell	2
wh3_dlc25_college_of_magic_jade_costs	wh3_dlc25_college_of_magic_jade_costs	0
wh3_dlc25_college_of_magic_jade_heal	wh3_dlc25_college_of_magic_jade_heal	0
wh3_dlc25_college_of_magic_jade_item	wh3_dlc25_college_of_magic_jade_item	0
wh3_dlc25_college_of_magic_jade_wizard	wh3_dlc25_college_of_magic_jade_wizard	0
wh3_dlc25_college_of_magic_light_barrier	wh3_dlc25_college_of_magic_light_barrier	2
wh3_dlc25_college_of_magic_light_cata_spell	wh3_dlc25_college_of_magic_light_cata_spell	2
wh3_dlc25_college_of_magic_light_costs	wh3_dlc25_college_of_magic_light_costs	0
wh3_dlc25_college_of_magic_light_item	wh3_dlc25_college_of_magic_light_item	0
wh3_dlc25_college_of_magic_light_wizard	wh3_dlc25_college_of_magic_light_wizard	0
wh3_dlc25_college_of_magic_metal_armour	wh3_dlc25_college_of_magic_metal_armour	0
wh3_dlc25_college_of_magic_metal_cata_spell	wh3_dlc25_college_of_magic_metal_cata_spell	0
wh3_dlc25_college_of_magic_metal_corrosion	wh3_dlc25_college_of_magic_metal_corrosion	2
wh3_dlc25_college_of_magic_metal_costs	wh3_dlc25_college_of_magic_metal_costs	0
wh3_dlc25_college_of_magic_metal_state_troops	wh3_dlc25_college_of_magic_metal_state_troops	0
wh3_dlc25_college_of_magic_metal_transmutation	wh3_dlc25_college_of_magic_metal_transmutation	0
wh3_dlc25_college_of_magic_metal_weapon	wh3_dlc25_college_of_magic_metal_weapon	0
wh3_dlc25_college_of_magic_metal_wizard	wh3_dlc25_college_of_magic_metal_wizard	0
wh3_dlc25_college_of_magic_metal_wom_cap	wh3_dlc25_college_of_magic_metal_wom_cap	0
wh3_dlc25_dwf_ritual_army_ability_wrath_of_grungni	wh3_dlc25_dwf_ritual_grudges_campaign_upgrade_1	0
wh3_dlc25_dwf_ritual_lord_hero_recruit_rank	wh3_dlc25_dwf_ritual_grudges_campaign_upgrade_2	0
wh3_dlc25_dwf_ritual_allegiance_points	wh3_dlc25_dwf_ritual_grudges_campaign_upgrade_4	0
wh3_dlc25_dwf_ritual_convert_grudges_to_oathgold_dummy	wh3_dlc25_dwf_ritual_grudges_campaign_upgrade_5	1
wh3_dlc25_dwf_ritual_increased_growth	wh3_dlc25_dwf_ritual_grudges_campaign_upgrade_6	10
wh3_dlc25_dwf_ritual_casualty_replenishment	wh3_dlc25_dwf_ritual_grudges_campaign_upgrade_7	10
wh3_dlc25_dwf_ritual_research_time	wh3_dlc25_dwf_ritual_grudges_campaign_upgrade_8	10
wh3_dlc25_dwf_ritual_legendary_lord_belegar	wh3_dlc25_dwf_ritual_legendary_lord_belegar	0
wh3_dlc25_dwf_ritual_legendary_lord_grombrindal	wh3_dlc25_dwf_ritual_legendary_lord_grombrindal	0
wh3_dlc25_dwf_ritual_legendary_lord_malakai	wh3_dlc25_dwf_ritual_legendary_lord_malakai	0
wh3_dlc25_dwf_ritual_legendary_lord_thorek	wh3_dlc25_dwf_ritual_legendary_lord_thorek	0
wh3_dlc25_dwf_ritual_legendary_lord_thorgrim	wh3_dlc25_dwf_ritual_legendary_lord_thorgrim	0
wh3_dlc25_dwf_ritual_legendary_lord_ungrim	wh3_dlc25_dwf_ritual_legendary_lord_ungrim	0
wh3_dlc25_dwf_ritual_mercenary_unit_pack_slayers	wh3_dlc25_dwf_ritual_mercenary_unit_pack_1	1
wh3_dlc25_dwf_ritual_mercenary_unit_pack_quarrellers	wh3_dlc25_dwf_ritual_mercenary_unit_pack_2	1
wh3_dlc25_dwf_ritual_mercenary_unit_pack_grudge_thrower	wh3_dlc25_dwf_ritual_mercenary_unit_pack_3	1
wh3_dlc25_dwf_ritual_mercenary_unit_pack_longbeards	wh3_dlc25_dwf_ritual_mercenary_unit_pack_4	1
wh3_dlc25_dwf_ritual_mercenary_unit_pack_hammerers	wh3_dlc25_dwf_ritual_mercenary_unit_pack_5	1
wh3_dlc25_dwf_ritual_mercenary_unit_pack_gyrocopter	wh3_dlc25_dwf_ritual_mercenary_unit_pack_6	1
wh3_dlc25_dwf_ritual_mercenary_unit_pack_flame_cannon	wh3_dlc25_dwf_ritual_mercenary_unit_pack_7	1
wh3_dlc25_dwf_ritual_mercenary_unit_pack_irondrakes	wh3_dlc25_dwf_ritual_mercenary_unit_pack_8	1
wh3_dlc25_emperors_decrees_call_to_arms_upgraded	wh3_dlc25_emperors_decrees_call_to_arms_upgraded	3
wh3_dlc25_emperors_decrees_call_to_arms	wh3_dlc25_emperors_decrees_call_to_arms	3
wh3_dlc25_emperors_decrees_casus_belli	wh3_dlc25_emperors_decrees_casus_belli	0
wh3_dlc25_emperors_decrees_conscription_upgraded	wh3_dlc25_emperors_decrees_conscription_upgraded	0
wh3_dlc25_emperors_decrees_conscription	wh3_dlc25_emperors_decrees_conscription	0
wh3_dlc25_emperors_decrees_imperial_commendation_upgraded	wh3_dlc25_emperors_decrees_imperial_commendation_upgraded	0
wh3_dlc25_emperors_decrees_imperial_commendation	wh3_dlc25_emperors_decrees_imperial_commendation	0
wh3_dlc25_emperors_decrees_inquisition_upgraded	wh3_dlc25_emperors_decrees_inquisition_upgraded	0
wh3_dlc25_emperors_decrees_inquisition	wh3_dlc25_emperors_decrees_inquisition	0
wh3_dlc25_emperors_decrees_open_the_gates_upgraded	wh3_dlc25_emperors_decrees_open_the_gates_upgraded	0
wh3_dlc25_emperors_decrees_open_the_gates	wh3_dlc25_emperors_decrees_open_the_gates	0
wh3_dlc25_emperors_decrees_requisition	wh3_dlc25_emperors_decrees_requisition	0
wh3_dlc25_emperors_decrees_send_aid_upgraded	wh3_dlc25_emperors_decrees_send_aid_upgraded	5
wh3_dlc25_emperors_decrees_send_aid	wh3_dlc25_emperors_decrees_send_aid	5
wh3_dlc25_emperors_decrees_summon_the_elector_counts	wh3_dlc25_emperors_decrees_summon_the_elector_counts	0
wh3_dlc25_emperors_decrees_unify_upgraded	wh3_dlc25_emperors_decrees_unify_upgraded	0
wh3_dlc25_emperors_decrees_unify	wh3_dlc25_emperors_decrees_unify	0
wh3_dlc25_ritual_emp_don_amethyst_ironsides_1	wh3_dlc25_ritual_emp_don_amethyst_ironsides_1	0
wh3_dlc25_ritual_emp_don_amethyst_ironsides_2	wh3_dlc25_ritual_emp_don_amethyst_ironsides_2	0
wh3_dlc25_ritual_emp_don_amethyst_ironsides_3	wh3_dlc25_ritual_emp_don_amethyst_ironsides_3	0
wh3_dlc25_ritual_emp_don_amethyst_ironsides_4	wh3_dlc25_ritual_emp_don_amethyst_ironsides_4	0
wh3_dlc25_ritual_emp_don_bjuna_bombard	wh3_dlc25_ritual_emp_don_bjuna_bombard	0
wh3_dlc25_ritual_emp_don_amethyst_land_ship_1	wh3_dlc25_ritual_emp_don_black_rose_1	0
wh3_dlc25_ritual_emp_don_amethyst_land_ship_2	wh3_dlc25_ritual_emp_don_black_rose_2	0
wh3_dlc25_ritual_emp_don_amethyst_land_ship_3	wh3_dlc25_ritual_emp_don_black_rose_3	0
wh3_dlc25_ritual_emp_don_amethyst_land_ship_4	wh3_dlc25_ritual_emp_don_black_rose_4	0
wh3_dlc25_ritual_emp_don_amethyst_outrider_1	wh3_dlc25_ritual_emp_don_buckshot_reaper_1	0
wh3_dlc25_ritual_emp_don_amethyst_outrider_2	wh3_dlc25_ritual_emp_don_buckshot_reaper_2	0
wh3_dlc25_ritual_emp_don_amethyst_outrider_3	wh3_dlc25_ritual_emp_don_buckshot_reaper_3	0
wh3_dlc25_ritual_emp_don_amethyst_outrider_4	wh3_dlc25_ritual_emp_don_buckshot_reaper_4	0
wh3_dlc25_ritual_emp_don_cannons_1	wh3_dlc25_ritual_emp_don_cannons_1	0
wh3_dlc25_ritual_emp_don_cannons_2	wh3_dlc25_ritual_emp_don_cannons_2	0
wh3_dlc25_ritual_emp_don_cannons_3	wh3_dlc25_ritual_emp_don_cannons_3	0
wh3_dlc25_ritual_emp_don_cav_guns_1	wh3_dlc25_ritual_emp_don_cav_guns_1	0
wh3_dlc25_ritual_emp_don_cav_guns_2	wh3_dlc25_ritual_emp_don_cav_guns_2	0
wh3_dlc25_ritual_emp_don_cav_guns_3	wh3_dlc25_ritual_emp_don_cav_guns_3	0
wh3_dlc25_ritual_emp_don_amethyst_rocket_battery_1	wh3_dlc25_ritual_emp_don_deathstorm_battery_1	0
wh3_dlc25_ritual_emp_don_amethyst_rocket_battery_2	wh3_dlc25_ritual_emp_don_deathstorm_battery_2	0
wh3_dlc25_ritual_emp_don_amethyst_rocket_battery_3	wh3_dlc25_ritual_emp_don_deathstorm_battery_3	0
wh3_dlc25_ritual_emp_don_amethyst_rocket_battery_4	wh3_dlc25_ritual_emp_don_deathstorm_battery_4	0
wh3_dlc25_ritual_emp_don_helblasters_1	wh3_dlc25_ritual_emp_don_helblasters_1	0
wh3_dlc25_ritual_emp_don_helblasters_2	wh3_dlc25_ritual_emp_don_helblasters_2	0
wh3_dlc25_ritual_emp_don_helblasters_3	wh3_dlc25_ritual_emp_don_helblasters_3	0
wh3_dlc25_ritual_emp_don_helstorm_1	wh3_dlc25_ritual_emp_don_helstorm_1	0
wh3_dlc25_ritual_emp_don_helstorm_2	wh3_dlc25_ritual_emp_don_helstorm_2	0
wh3_dlc25_ritual_emp_don_helstorm_3	wh3_dlc25_ritual_emp_don_helstorm_3	0
wh3_dlc25_ritual_emp_don_inf_guns_1	wh3_dlc25_ritual_emp_don_inf_guns_1	0
wh3_dlc25_ritual_emp_don_inf_guns_2	wh3_dlc25_ritual_emp_don_inf_guns_2	0
wh3_dlc25_ritual_emp_don_inf_guns_3	wh3_dlc25_ritual_emp_don_inf_guns_3	0
wh3_dlc25_ritual_emp_don_land_ship_1	wh3_dlc25_ritual_emp_don_land_ship_1	0
wh3_dlc25_ritual_emp_don_land_ship_2	wh3_dlc25_ritual_emp_don_land_ship_2	0
wh3_dlc25_ritual_emp_don_land_ship_3	wh3_dlc25_ritual_emp_don_land_ship_3	0
wh3_dlc25_ritual_emp_don_mortors_1	wh3_dlc25_ritual_emp_don_mortors_1	0
wh3_dlc25_ritual_emp_don_mortors_2	wh3_dlc25_ritual_emp_don_mortors_2	0
wh3_dlc25_ritual_emp_don_mortors_3	wh3_dlc25_ritual_emp_don_mortors_3	0
wh3_dlc25_ritual_emp_don_purple_eclipse	wh3_dlc25_ritual_emp_don_purple_eclipse	0
wh3_dlc25_ritual_emp_don_spirit_barrage	wh3_dlc25_ritual_emp_don_spirit_barrage	0
wh3_dlc25_ritual_emp_don_steam_tank_1	wh3_dlc25_ritual_emp_don_steam_tank_1	0
wh3_dlc25_ritual_emp_don_steam_tank_2	wh3_dlc25_ritual_emp_don_steam_tank_2	0
wh3_dlc25_ritual_emp_don_steam_tank_3	wh3_dlc25_ritual_emp_don_steam_tank_3	0
wh3_dlc25_ritual_nur_bray_shaman_tier_2_ability	wh3_dlc25_ritual_nur_bray_shaman_tier_2	2
wh3_dlc25_ritual_nur_bray_shaman_tier_3_ability	wh3_dlc25_ritual_nur_bray_shaman_tier_3	2
wh3_dlc25_ritual_nur_castellan_tier_2_ability	wh3_dlc25_ritual_nur_castellan_tier_2	2
wh3_dlc25_ritual_nur_castellan_tier_3_ability	wh3_dlc25_ritual_nur_castellan_tier_3	1
wh3_dlc25_ritual_nur_exalted_hero_tier_2_ability	wh3_dlc25_ritual_nur_exalted_hero_tier_2	2
wh3_dlc25_ritual_nur_exalted_hero_tier_3_ability	wh3_dlc25_ritual_nur_exalted_hero_tier_3	1
wh3_dlc25_ritual_nur_fimir_balefiend_tier_2_ability	wh3_dlc25_ritual_nur_fimir_balefiend_tier_2	2
wh3_dlc25_ritual_nur_fimir_balefiend_tier_3_ability	wh3_dlc25_ritual_nur_fimir_balefiend_tier_3	2
wh3_dlc25_ritual_nur_kazyk_tier_2_ability	wh3_dlc25_ritual_nur_kazyk_tier_2	2
wh3_dlc25_ritual_nur_kazyk_tier_3_ability	wh3_dlc25_ritual_nur_kazyk_tier_3	2
wh3_dlc25_ritual_nur_werekin_tier_2_ability	wh3_dlc25_ritual_nur_werekin_tier_2	2
wh3_dlc25_ritual_nur_werekin_tier_3_ability	wh3_dlc25_ritual_nur_werekin_tier_3	2
wh3_dlc25_summon_the_elector_counts	wh3_dlc25_summon_the_elector_counts	0
wh3_main_ritual_belakor_gg_1	wh3_main_ritual_belakor_gg_1_upgraded	8
wh3_main_ritual_belakor_gg_1	wh3_main_ritual_belakor_gg_1	8
wh3_main_ritual_belakor_gg_2	wh3_main_ritual_belakor_gg_2_upgraded	7
wh3_main_ritual_belakor_gg_2	wh3_main_ritual_belakor_gg_2	7
wh3_main_ritual_belakor_gg_3	wh3_main_ritual_belakor_gg_3_upgraded	0
wh3_main_ritual_belakor_gg_3	wh3_main_ritual_belakor_gg_3	0
wh3_main_ritual_belakor_gg_4	wh3_main_ritual_belakor_gg_4_upgraded	0
wh3_main_ritual_belakor_gg_4	wh3_main_ritual_belakor_gg_4	0
wh3_main_ritual_crafting_tmb_hero_capacity_priest	wh3_main_ritual_crafting_tmb_liche_priest_capacity	0
wh3_main_ritual_crafting_tmb_hero_capacity_necrotect	wh3_main_ritual_crafting_tmb_necrotect_capacity	0
wh3_main_ritual_crafting_tmb_hero_capacity_prince	wh3_main_ritual_crafting_tmb_prince_capacity	0
wh3_main_ritual_dae_ascend_khorne	wh3_main_ritual_dae_ascend_khorne	0
wh3_main_ritual_dae_ascend_nurgle	wh3_main_ritual_dae_ascend_nurgle	0
wh3_main_ritual_dae_ascend_slaanesh	wh3_main_ritual_dae_ascend_slaanesh	0
wh3_main_ritual_dae_ascend_tzeentch	wh3_main_ritual_dae_ascend_tzeentch	0
wh3_main_ritual_dae_ascend_undivided	wh3_main_ritual_dae_ascend_undivided	0
wh3_main_ritual_def_slave_action_1	wh3_main_ritual_def_slave_action_1	1
wh3_main_ritual_def_slave_action_2	wh3_main_ritual_def_slave_action_2	5
wh3_main_ritual_def_slave_action_3	wh3_main_ritual_def_slave_action_3	5
wh3_main_ritual_kho_gg_1_upgraded	wh3_main_ritual_kho_gg_1_upgraded	0
wh3_main_ritual_kho_gg_1	wh3_main_ritual_kho_gg_1	0
wh3_main_ritual_kho_gg_2_upgraded	wh3_main_ritual_kho_gg_2_upgraded	1
wh3_main_ritual_kho_gg_2	wh3_main_ritual_kho_gg_2	1
wh3_main_ritual_kho_gg_3_upgraded	wh3_main_ritual_kho_gg_3_upgraded	4
wh3_main_ritual_kho_gg_3	wh3_main_ritual_kho_gg_3	4
wh3_main_ritual_kho_gg_4_start	wh3_main_ritual_kho_gg_4_start	3
wh3_main_ritual_kho_the_skull_throne	wh3_main_ritual_kho_the_skull_throne	5
wh3_main_ritual_ksl_revitalists_followers_action_ice_court	wh3_main_ritual_ksl_revitalists_followers_action_ice_court	5
wh3_main_ritual_ksl_revitalists_followers_action_orthodoxy	wh3_main_ritual_ksl_revitalists_followers_action_orthodoxy	5
wh3_main_ritual_nur_gg_1_upgraded	wh3_main_ritual_nur_gg_1_upgraded	2
wh3_main_ritual_nur_gg_1	wh3_main_ritual_nur_gg_1	2
wh3_main_ritual_nur_gg_2_upgraded	wh3_main_ritual_nur_gg_2_upgraded	3
wh3_main_ritual_nur_gg_2	wh3_main_ritual_nur_gg_2	3
wh3_main_ritual_nur_gg_3_upgraded	wh3_main_ritual_nur_gg_3_upgraded	3
wh3_main_ritual_nur_gg_3	wh3_main_ritual_nur_gg_3	3
wh3_main_ritual_nur_gg_4_start	wh3_main_ritual_nur_gg_4_start	1
wh3_main_ritual_nur_gg_4_upgraded	wh3_main_ritual_nur_gg_4_upgraded	1
wh3_main_ogr_great_maw_bloody_and_raw	wh3_main_ritual_ogr_great_maw_bloody_and_raw	10
wh3_main_ogr_great_maw_come_and_get_it	wh3_main_ritual_ogr_great_maw_come_and_get_it	10
wh3_main_ogr_great_maw_fill_yer_bellies	wh3_main_ritual_ogr_great_maw_fill_yer_bellies	10
wh3_main_ogr_great_maw_give_me_gut_magic	wh3_main_ritual_ogr_great_maw_give_me_gut_magic	10
wh3_main_ritual_sla_gg_1_upgraded	wh3_main_ritual_sla_gg_1_upgraded	6
wh3_main_ritual_sla_gg_1	wh3_main_ritual_sla_gg_1	6
wh3_main_ritual_sla_gg_2_start	wh3_main_ritual_sla_gg_2_start	2
wh3_main_ritual_sla_gg_2_upgraded	wh3_main_ritual_sla_gg_2_upgraded	1
wh3_main_ritual_sla_gg_2	wh3_main_ritual_sla_gg_2	1
wh3_main_ritual_sla_gg_3_upgraded	wh3_main_ritual_sla_gg_3_upgraded	4
wh3_main_ritual_sla_gg_3	wh3_main_ritual_sla_gg_3	4
wh3_main_ritual_sla_gg_4	wh3_main_ritual_sla_gg_4_upgraded	7
wh3_main_ritual_sla_gg_4	wh3_main_ritual_sla_gg_4	5
wh3_main_ritual_sla_pleasure_arena	wh3_main_ritual_sla_pleasure_arena	5
wh3_main_ritual_sla_pleasure_hunt	wh3_main_ritual_sla_pleasure_hunt	5
wh3_main_ritual_sla_pleasure_party	wh3_main_ritual_sla_pleasure_party	5
wh3_main_ritual_tze_cotw_halt_faction	wh3_main_ritual_tze_cotw_halt_faction	2
wh3_main_ritual_tze_gg_1_start	wh3_main_ritual_tze_gg_1_start	2
wh3_main_ritual_tze_gg_1	wh3_main_ritual_tze_gg_1	5
wh3_main_ritual_tze_gg_2_upgraded	wh3_main_ritual_tze_gg_2_upgraded	5
wh3_main_ritual_tze_gg_2	wh3_main_ritual_tze_gg_2	5
wh3_main_ritual_tze_gg_3_upgraded	wh3_main_ritual_tze_gg_3_upgraded	3
wh3_main_ritual_tze_gg_3	wh3_main_ritual_tze_gg_3	3
wh3_main_ritual_tze_gg_4_start	wh3_main_ritual_tze_gg_4_start	3
wh3_main_ritual_tze_gg_4_upgraded	wh3_main_ritual_tze_gg_4_upgraded	5
wh3_main_ritual_tze_gg_4	wh3_main_ritual_tze_gg_4	5
